#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
2 2.25 6 8 6 6.25 3.799442730837702 0.003279902552090874
2 2.25 6 8 6.25 6.5 2.589946705431069 0.002348852593674788
2 2.25 6 8 6.5 6.75 1.75805191618477 0.001685357446076896
2 2.25 6 8 6.75 7 1.187377298029106 0.0001771859880304039
2 2.25 6 8 7 7.25 0.797038106748466 0.0002203180095905477
2 2.25 6 8 7.25 7.5 0.5312007077150712 0.00021288815865661
2 2.25 6 8 7.5 7.75 0.3510565120146333 0.0001661140822462048
2 2.25 6 8 7.75 8 0.229688021035251 0.0001187412724354686
2 2.25 6 8 8 8.25 0.1485232505081391 9.044512007255756e-05
2 2.25 6 8 8.25 8.5 0.09474663703504063 5.928434496875468e-05
2 2.25 6 8 8.5 8.75 0.05950366572517744 7.329267924363614e-06
2 2.25 6 8 8.75 9 0.03668731884290544 2.100863715429752e-05
2 2.25 6 8 9 9.25 0.02213015331964185 9.649286558954112e-06
2 2.25 6 8 9.25 9.5 0.0130065292084744 9.992557970498264e-06
2 2.25 6 8 9.5 9.75 0.007407042549563032 4.108168572400026e-07
2 2.25 6 8 9.75 10 0.004054870569850316 2.355715163432706e-07
2 2.25 6 8 10 20 0.003946495043281673 3.226070875666717e-06
2 2.25 8 10 0 0.25 0 0
2 2.25 8 10 0.25 0.5 0 0
2 2.25 8 10 0.5 0.75 0 0
2 2.25 8 10 0.75 1 0 0
2 2.25 8 10 1 1.25 0 0
2 2.25 8 10 1.25 1.5 0 0
2 2.25 8 10 1.5 1.75 0 0
2 2.25 8 10 1.75 2 0 0
2 2.25 8 10 2 2.25 0 0
2 2.25 8 10 2.25 2.5 0 0
2 2.25 8 10 2.5 2.75 0 0
2 2.25 8 10 2.75 3 0 0
2 2.25 8 10 3 3.25 0 0
2 2.25 8 10 3.25 3.5 0 0
2 2.25 8 10 3.5 3.75 0 0
2 2.25 8 10 3.75 4 0 0
2 2.25 8 10 4 4.25 0 0
2 2.25 8 10 4.25 4.5 0 0
2 2.25 8 10 4.5 4.75 0 0
2 2.25 8 10 4.75 5 0 0
2 2.25 8 10 5 5.25 0 0
2 2.25 8 10 5.25 5.5 0 0
2 2.25 8 10 5.5 5.75 0 0
2 2.25 8 10 5.75 6 0 0
2 2.25 8 10 6 6.25 0 0
2 2.25 8 10 6.25 6.5 0 0
2 2.25 8 10 6.5 6.75 0 0
2 2.25 8 10 6.75 7 0 0
2 2.25 8 10 7 7.25 0 0
2 2.25 8 10 7.25 7.5 0 0
2 2.25 8 10 7.5 7.75 0 0
2 2.25 8 10 7.75 8 0 0
2 2.25 8 10 8 8.25 0 0
2 2.25 8 10 8.25 8.5 0 0
2 2.25 8 10 8.5 8.75 0 0
2 2.25 8 10 8.75 9 0 0
2 2.25 8 10 9 9.25 0 0
2 2.25 8 10 9.25 9.5 0 0
2 2.25 8 10 9.5 9.75 0 0
2 2.25 8 10 9.75 10 0 0
2 2.25 8 10 10 20 0 0
2.25 2.5 0 1 0 0.25 4782.338649804005 252.8747298185454
2.25 2.5 0 1 0.25 0.5 15438.07195655382 6.638861530347694
2.25 2.5 0 1 0.5 0.75 24271.59587659039 1.731343608237355
2.25 2.5 0 1 0.75 1 30141.52431758411 31.65821727788752
2.25 2.5 0 1 1 1.25 33008.42725999599 17.13456975718118
2.25 2.5 0 1 1.25 1.5 32927.50873892881 23.10518906625805
2.25 2.5 0 1 1.5 1.75 29565.21752112891 19.72886471111959
2.25 2.5 0 1 1.75 2 23881.76815434507 8.198646333136859
2.25 2.5 0 1 2 2.25 17721.3498239679 2.638175771749404
2.25 2.5 0 1 2.25 2.5 12486.82203527192 1.072075321031667
2.25 2.5 0 1 2.5 2.75 8692.768542332416 1.67360149153146
2.25 2.5 0 1 2.75 3 6196.149844364605 1.830025545525884
2.25 2.5 0 1 3 3.25 4611.300467176977 1.766089518601575
2.25 2.5 0 1 3.25 3.5 3584.823837924808 1.60458621480617
2.25 2.5 0 1 3.5 3.75 2873.919605710364 1.410772606356092
2.25 2.5 0 1 3.75 4 2355.104116725219 1.217814553365894
2.25 2.5 0 1 4 4.25 1973.274381151446 1.039887200941394
2.25 2.5 0 1 4.25 4.5 1671.434046658731 0.8823589740625266
2.25 2.5 0 1 4.5 4.75 1425.982213018111 0.7460794322821585
2.25 2.5 0 1 4.75 5 1224.713255847755 0.6297268190853629
2.25 2.5 0 1 5 5.25 1058.383861576334 0.5311103199817353
2.25 2.5 0 1 5.25 5.5 919.9260815584058 0.4478797090295075
2.25 2.5 0 1 5.5 5.75 803.8824180684127 0.3777557148401911
2.25 2.5 0 1 5.75 6 706.002826787595 0.3187184567455006
2.25 2.5 0 1 6 6.25 622.9488306962596 0.2689922169238343
2.25 2.5 0 1 6.25 6.5 552.0782318555513 0.2270780960872116
2.25 2.5 0 1 6.5 6.75 491.2834055875815 0.1916928933690087
2.25 2.5 0 1 6.75 7 438.8723272221288 0.1617739139612127
2.25 2.5 0 1 7 7.25 393.476415967355 0.136426261885731
2.25 2.5 0 1 7.25 7.5 353.9825968286715 0.114907120509713
2.25 2.5 0 1 7.5 7.75 319.4795585030487 0.09659934739477194
2.25 2.5 0 1 7.75 8 289.2172514521412 0.08099246997710452
2.25 2.5 0 1 8 8.25 262.5750151001403 0.06766159283648676
2.25 2.5 0 1 8.25 8.5 239.0363648243589 0.05625543166874536
2.25 2.5 0 1 8.5 8.75 218.1696640832413 0.04648035434166786
2.25 2.5 0 1 8.75 9 199.6123095529989 0.03809147921077738
2.25 2.5 0 1 9 9.25 183.0583264727545 0.03088400110743805
2.25 2.5 0 1 9.25 9.5 168.2486837104823 0.02468571460258318
2.25 2.5 0 1 9.5 9.75 154.9629078415543 0.01935038513641985
2.25 2.5 0 1 9.75 10 143.0127573020432 0.01475542040836331
2.25 2.5 0 1 10 20 1978.830176395988 0.4526611406056418
2.25 2.5 1 2 0 0.25 4243.075588197447 264.6294873781065
2.25 2.5 1 2 0.25 0.5 13826.51513689326 13.23047814349958
2.25 2.5 1 2 0.5 0.75 21936.94612927838 16.39261705885514
2.25 2.5 1 2 0.75 1 27636.63556276564 55.44670378789771
2.25 2.5 1 2 1 1.25 30931.50012445677 20.88645704765282
2.25 2.5 1 2 1.25 1.5 31885.43469705178 31.50603844280296
2.25 2.5 1 2 1.5 1.75 29823.51793189724 24.94475906426234
2.25 2.5 1 2 1.75 2 25114.33972989397 17.68147801347687
2.25 2.5 1 2 2 2.25 19325.05020000313 9.640384643394329
2.25 2.5 1 2 2.25 2.5 13952.10703645302 4.583671626389631
2.25 2.5 1 2 2.5 2.75 9781.370374840437 1.835324599500763
2.25 2.5 1 2 2.75 3 6905.143900692537 0.7343092490087575
2.25 2.5 1 2 3 3.25 5045.875560751957 0.5354397932515041
2.25 2.5 1 2 3.25 3.5 3856.166591079583 0.5762522801366746
2.25 2.5 1 2 3.5 3.75 3053.980214528054 0.5721290500326124
2.25 2.5 1 2 3.75 4 2485.447050515121 2.433396710843805
2.25 2.5 1 2 4 4.25 2081.554921864684 1.852856473348766
2.25 2.5 1 2 4.25 4.5 1763.354823246142 1.402806301395231
2.25 2.5 1 2 4.5 4.75 1504.438293406327 1.051911465860485
2.25 2.5 1 2 4.75 5 1292.01105142254 0.7770566196102209
2.25 2.5 1 2 5 5.25 1116.377055055947 0.5604504761390672
2.25 2.5 1 2 5.25 5.5 970.1148988451722 0.3896559684101248
2.25 2.5 1 2 5.5 5.75 847.4884792128904 0.2542053124527683
2.25 2.5 1 2 5.75 6 744.0283891570167 0.1471181173396872
2.25 2.5 1 2 6 6.25 656.220220223683 0.1070886146761723
2.25 2.5 1 2 6.25 6.5 581.2815418700736 0.08670164704278704
2.25 2.5 1 2 6.5 6.75 516.990847126254 0.07388030948720825
2.25 2.5 1 2 6.75 7 461.563217604761 0.09995264392364334
2.25 2.5 1 2 7 7.25 413.5553798102967 0.1327294552154399
2.25 2.5 1 2 7.25 7.5 371.7910019313727 0.1579504585862992
2.25 2.5 1 2 7.5 7.75 335.3082240910561 0.1772159103713875
2.25 2.5 1 2 7.75 8 303.3142773596003 0.1917857838458872
2.25 2.5 1 2 8 8.25 275.1523429731529 0.2022122586074033
2.25 2.5 1 2 8.25 8.5 250.2769016571074 0.2096490535982696
2.25 2.5 1 2 8.5 8.75 228.2308087326421 0.2144366678772087
2.25 2.5 1 2 8.75 9 208.6364119261656 0.02006740818367803
2.25 2.5 1 2 9 9.25 191.1571908835395 0.01761328600329648
2.25 2.5 1 2 9.25 9.5 175.5253627417073 0.01550778462484459
2.25 2.5 1 2 9.5 9.75 161.5073169438337 0.01546251727285153
2.25 2.5 1 2 9.75 10 148.9038662856003 0.01699079537991111
2.25 2.5 1 2 10 20 2028.913784175868 0.6850295854724209
2.25 2.5 2 2.5 0 0.25 11905.91705385619 731.6900059168571
2.25 2.5 2 2.5 0.25 0.5 35006.13825636945 87.48647847091593
2.25 2.5 2 2.5 0.5 0.75 54074.43059798498 31.26379546120252
2.25 2.5 2 2.5 0.75 1 67180.16703850726 14.12766118133809
2.25 2.5 2 2.5 1 1.25 73641.39885787094 13.62177442044039
2.25 2.5 2 2.5 1.25 1.5 72044.40462494099 65.00010062174393
2.25 2.5 2 2.5 1.5 1.75 61080.10671269928 41.25958686208193
2.25 2.5 2 2.5 1.75 2 45003.92252778511 33.65898813560047
2.25 2.5 2 2.5 2 2.25 29187.66432528127 7.461016115925901
2.25 2.5 2 2.5 2.25 2.5 17024.54402386337 2.818167299893204
2.25 2.5 2 2.5 2.5 2.75 9293.29932077549 1.952808551246232
2.25 2.5 2 2.5 2.75 3 5084.281936165714 1.23208790653972
2.25 2.5 2 2.5 3 3.25 3037.96617498712 0.6880409011292284
2.25 2.5 2 2.5 3.25 3.5 2082.082060868292 0.5283468110307394
2.25 2.5 2 2.5 3.5 3.75 1592.401591059854 0.5143217874518896
2.25 2.5 2 2.5 3.75 4 1304.695448663083 0.50357697344888
2.25 2.5 2 2.5 4 4.25 1097.213909795656 0.4866890880466599
2.25 2.5 2 2.5 4.25 4.5 928.4555349503073 0.465179117017442
2.25 2.5 2 2.5 4.5 4.75 791.1787738809229 0.441354827616351
2.25 2.5 2 2.5 4.75 5 678.592845560045 0.4164514160272574
2.25 2.5 2 2.5 5 5.25 585.5487155934547 0.3911518949882975
2.25 2.5 2 2.5 5.25 5.5 508.1054192831862 0.3664486898144332
2.25 2.5 2 2.5 5.5 5.75 443.2153826385655 0.3425927060107483
2.25 2.5 2 2.5 5.75 6 388.5038964007726 0.3198914689992307
2.25 2.5 2 2.5 6 6.25 342.1031076208067 0.2985531637698386
2.25 2.5 2 2.5 6.25 6.5 302.5341933005249 0.2785534715936819
2.25 2.5 2 2.5 6.5 6.75 268.6161079448663 0.2600029242448727
2.25 2.5 2 2.5 6.75 7 239.4003902033753 0.03570551482820861
2.25 2.5 2 2.5 7 7.25 214.1189079907478 0.03470914528591607
2.25 2.5 2 2.5 7.25 7.5 192.1470913243588 0.0337036205961283
2.25 2.5 2 2.5 7.5 7.75 172.9735795245179 0.03268599538174044
2.25 2.5 2 2.5 7.75 8 156.176963634484 0.03165776799164632
2.25 2.5 2 2.5 8 8.25 141.4086954349237 0.030624497709141
2.25 2.5 2 2.5 8.25 8.5 128.3785287698771 0.02959216076860116
2.25 2.5 2 2.5 8.5 8.75 116.8439611337971 0.02856714850527453
2.25 2.5 2 2.5 8.75 9 106.6012358203724 0.02755425363108088
2.25 2.5 2 2.5 9 9.25 97.4784812243484 0.02655952286194463
2.25 2.5 2 2.5 9.25 9.5 89.33018385049976 0.02558593014546773
2.25 2.5 2 2.5 9.5 9.75 82.03243589514163 0.02463644488176442
2.25 2.5 2 2.5 9.75 10 75.47966107947745 0.02371438012825422
2.25 2.5 2 2.5 10 20 1001.118968096986 0.4819586187370533
2.25 2.5 2.5 3 0 0.25 4168.270146539435 721.3038795473316
2.25 2.5 2.5 3 0.25 0.5 12005.94942617962 69.2503795312555
2.25 2.5 2.5 3 0.5 0.75 16730.58863337112 18.16591189974184
2.25 2.5 2.5 3 0.75 1 17147.58457857832 4.205595400239978
2.25 2.5 2.5 3 1 1.25 13311.50513485914 12.89211538400885
2.25 2.5 2.5 3 1.25 1.5 5891.817337751712 13.3427268509458
2.25 2.5 2.5 3 1.5 1.75 -2121.497897808118 7.546219890199251
2.25 2.5 2.5 3 1.75 2 -7424.386805922936 4.386011102555803
2.25 2.5 2.5 3 2 2.25 -8693.026789914511 3.171642515909629
2.25 2.5 2.5 3 2.25 2.5 -6856.409361611905 4.388435386208641
2.25 2.5 2.5 3 2.5 2.75 -3856.001808908167 2.761665999390051
2.25 2.5 2.5 3 2.75 3 -1237.843600343329 2.079607608549619
2.25 2.5 2.5 3 3 3.25 392.2063163539653 2.559367238063617
2.25 2.5 2.5 3 3.25 3.5 1129.343752566 1.859191036816554
2.25 2.5 2.5 3 3.5 3.75 1362.348586429698 1.534509444111805
2.25 2.5 2.5 3 3.75 4 1320.199310268975 0.4722285302905751
2.25 2.5 2.5 3 4 4.25 1122.766875140061 0.362420070379585
2.25 2.5 2.5 3 4.25 4.5 947.9209055288308 0.2860137244745147
2.25 2.5 2.5 3 4.5 4.75 805.9022735985624 0.2314752197878533
2.25 2.5 2.5 3 4.75 5 689.604714587501 0.1916374779791568
2.25 2.5 2.5 3 5 5.25 593.6442896777133 0.1618462422038647
2.25 2.5 2.5 3 5.25 5.5 513.901233571569 0.1390599909329922
2.25 2.5 2.5 3 5.5 5.75 447.1940898589856 0.1212340733243877
2.25 2.5 2.5 3 5.75 6 391.0444182210538 0.1070001361658228
2.25 2.5 2.5 3 6 6.25 343.504944270644 0.09541277075373955
2.25 2.5 2.5 3 6.25 6.5 303.0345022057318 0.08581048791046442
2.25 2.5 2.5 3 6.5 6.75 268.4041689276558 0.077728331490448
2.25 2.5 2.5 3 6.75 7 238.6270718958617 0.07082327533123589
2.25 2.5 2.5 3 7 7.25 212.9060079329395 0.06485538301572547
2.25 2.5 2.5 3 7.25 7.5 190.592339516445 0.05963907289233816
2.25 2.5 2.5 3 7.5 7.75 171.1556756408558 0.05504062331860382
2.25 2.5 2.5 3 7.75 8 154.1595335480062 0.05095305482635126
2.25 2.5 2.5 3 8 8.25 139.2430807957653 0.04729647030967499
2.25 2.5 2.5 3 8.25 8.5 126.1062430494925 0.04400638547548397
2.25 2.5 2.5 3 8.5 8.75 114.4986403451601 0.04103209257753804
2.25 2.5 2.5 3 8.75 9 104.210025176889 0.03833202833857285
2.25 2.5 2.5 3 9 9.25 95.0634031417265 0.03587195905305407
2.25 2.5 2.5 3 9.25 9.5 86.90888426533915 0.03362350923372048
2.25 2.5 2.5 3 9.5 9.75 79.61917396530555 0.03156215938601292
2.25 2.5 2.5 3 9.75 10 73.08570811082708 0.02966815049143179
2.25 2.5 2.5 3 10 20 941.5107336268063 0.4920841717596431
2.25 2.5 3 3.5 0 0.25 -71791.73355399701 648.7755571126563
2.25 2.5 3 3.5 0.25 0.5 -205027.6897027649 45.01425599347488
2.25 2.5 3 3.5 0.5 0.75 -310834.2402581252 45.65600367588588
2.25 2.5 3 3.5 0.75 1 -376965.2923058669 52.88708788001887
2.25 2.5 3 3.5 1 1.25 -398095.4498452026 71.68125696233757
2.25 2.5 3 3.5 1.25 1.5 -364362.7698687231 147.905011863675
2.25 2.5 3 3.5 1.5 1.75 -276384.7835606335 172.2857515700542
2.25 2.5 3 3.5 1.75 2 -171274.5008448146 149.9443646193287
2.25 2.5 3 3.5 2 2.25 -83417.61441846515 7.011452328851393
2.25 2.5 3 3.5 2.25 2.5 -27837.48464754182 2.65032009437568
2.25 2.5 3 3.5 2.5 2.75 -1522.444217831836 3.858524310087559
2.25 2.5 3 3.5 2.75 3 6556.926066794493 3.127379671938139
2.25 2.5 3 3.5 3 3.25 6617.352309875969 2.663668513273608
2.25 2.5 3 3.5 3.25 3.5 4629.392890307683 1.528085984696064
2.25 2.5 3 3.5 3.5 3.75 2742.113147800739 0.9683358637997503
2.25 2.5 3 3.5 3.75 4 1485.207820210053 0.7306893575759872
2.25 2.5 3 3.5 4 4.25 1118.100638732124 0.5634732369132962
2.25 2.5 3 3.5 4.25 4.5 940.232128248064 0.4438298683554649
2.25 2.5 3 3.5 4.5 4.75 796.2023362805434 0.3561201063399722
2.25 2.5 3 3.5 4.75 5 678.621516071409 0.2905751362123965
2.25 2.5 3 3.5 5 5.25 581.902368780973 0.2406776155453372
2.25 2.5 3 3.5 5.25 5.5 501.7781301258984 0.2020312021625728
2.25 2.5 3 3.5 5.5 5.75 434.9599508252289 0.171613121026553
2.25 2.5 3 3.5 5.75 6 378.8905597796785 0.1473187736471004
2.25 2.5 3 3.5 6 6.25 331.5652639496759 0.1276533761030123
2.25 2.5 3 3.5 6.25 6.5 291.4008671572519 0.1115317669108435
2.25 2.5 3 3.5 6.5 6.75 257.1377015468211 0.09816766601159088
2.25 2.5 3 3.5 6.75 7 227.7665201374924 0.08697334463394668
2.25 2.5 3 3.5 7 7.25 202.4731387846822 0.07751214034891518
2.25 2.5 3 3.5 7.25 7.5 180.5968189572754 0.06944736147806907
2.25 2.5 3 3.5 7.5 7.75 161.5981638124517 0.0625229223666679
2.25 2.5 3 3.5 7.75 8 145.0345044680591 0.05653413236709071
2.25 2.5 3 3.5 8 8.25 130.5406256674365 0.05132152135556112
2.25 2.5 3 3.5 8.25 8.5 117.8136934793122 0.04675774065381688
2.25 2.5 3 3.5 8.5 8.75 106.6012539145672 0.04273929550795685
2.25 2.5 3 3.5 8.75 9 96.69200176326274 0.039185388852502
2.25 2.5 3 3.5 9 9.25 87.9080943009175 0.03602616636715084
2.25 2.5 3 3.5 9.25 9.5 80.09940762612274 0.03320702779909368
2.25 2.5 3 3.5 9.5 9.75 73.13872645671702 0.03068148918244162
2.25 2.5 3 3.5 9.75 10 66.91773993450322 0.02840989227709656
2.25 2.5 3 3.5 10 20 829.9474946261233 0.4133873042663936
2.25 2.5 3.5 4 0 0.25 247004.5656271919 330.5527336562794
2.25 2.5 3.5 4 0.25 0.5 710239.0935187822 155.1702667171997
2.25 2.5 3.5 4 0.5 0.75 1085840.766828771 225.2988754593402
2.25 2.5 3.5 4 0.75 1 1333767.884447654 262.9420689178321
2.25 2.5 3.5 4 1 1.25 1435717.8405419 310.8971085840075
2.25 2.5 3.5 4 1.25 1.5 1354895.986417441 488.6515423529582
2.25 2.5 3.5 4 1.5 1.75 1078395.89502491 510.3590612045309
2.25 2.5 3.5 4 1.75 2 720778.0971555054 416.4082721747758
2.25 2.5 3.5 4 2 2.25 400938.7712919788 264.8737213929511
2.25 2.5 3.5 4 2.25 2.5 180742.063451277 130.5774872655703
2.25 2.5 3.5 4 2.5 2.75 61302.68012973203 49.59631566484975
2.25 2.5 3.5 4 2.75 3 11462.31645080545 5.002973098729265
2.25 2.5 3.5 4 3 3.25 -2673.333307259246 4.980369619034875
2.25 2.5 3.5 4 3.25 3.5 -3544.929822856082 2.869496803335509
2.25 2.5 3.5 4 3.5 3.75 -1212.325431743231 1.221909053028476
2.25 2.5 3.5 4 3.75 4 879.8833101447324 0.8577807856429016
2.25 2.5 3.5 4 4 4.25 1063.818723041301 0.6501369833822537
2.25 2.5 3.5 4 4.25 4.5 889.3108860081869 0.5029672397433842
2.25 2.5 3.5 4 4.5 4.75 748.7160600931046 0.3954819106990044
2.25 2.5 3.5 4 4.75 5 634.5132189092833 0.3156322456057978
2.25 2.5 3.5 4 5 5.25 541.0366046482206 0.2553788455684298
2.25 2.5 3.5 4 5.25 5.5 463.9748913714308 0.2092509597958383
2.25 2.5 3.5 4 5.5 5.75 400.0181329333224 0.1734410407806877
2.25 2.5 3.5 4 5.75 6 346.603272132133 0.1452813335064889
2.25 2.5 3.5 4 6 6.25 301.7290748335312 0.1228680427573181
2.25 2.5 3.5 4 6.25 6.5 263.8205009375847 0.1048381479494083
2.25 2.5 3.5 4 6.5 6.75 231.6283190301429 0.09018691366250664
2.25 2.5 3.5 4 6.75 7 204.1552771632849 0.07817122472008009
2.25 2.5 3.5 4 7 7.25 180.5999884827273 0.0682273012221799
2.25 2.5 3.5 4 7.25 7.5 160.3146410998452 0.05993169922319908
2.25 2.5 3.5 4 7.5 7.75 142.7723915685373 0.05295619463095136
2.25 2.5 3.5 4 7.75 8 127.5422709560416 0.04704965332501843
2.25 2.5 3.5 4 8 8.25 114.2699420307848 0.04201467707268591
2.25 2.5 3.5 4 8.25 8.5 102.6624090107563 0.03769597324166796
2.25 2.5 3.5 4 8.5 8.75 92.47643559579224 0.03396995039160799
2.25 2.5 3.5 4 8.75 9 83.50904659211128 0.03073729931092828
2.25 2.5 3.5 4 9 9.25 75.59013769921431 0.02791818554348424
2.25 2.5 3.5 4 9.25 9.5 68.57664106557286 0.0254480337866454
2.25 2.5 3.5 4 9.5 9.75 62.34765936981175 0.0232732916238092
2.25 2.5 3.5 4 9.75 10 56.80063766355601 0.02135108811392428
2.25 2.5 3.5 4 10 20 667.9706712899908 0.429444281407882
2.25 2.5 4 4.5 0 0.25 -495123.3140286413 712.4879283275782
2.25 2.5 4 4.5 0.25 0.5 -1421502.701075303 12.36674221581178
2.25 2.5 4 4.5 0.5 0.75 -2168970.42527733 4.859085989614818
2.25 2.5 4 4.5 0.75 1 -2655150.514640138 19.13793950628098
2.25 2.5 4 4.5 1 1.25 -2841592.48097855 435.1782030897709
2.25 2.5 4 4.5 1.25 1.5 -2654143.758506381 543.0584891889346
2.25 2.5 4 4.5 1.5 1.75 -2075643.112510768 784.9334578378634
2.25 2.5 4 4.5 1.75 2 -1346876.060529585 758.1487448181782
2.25 2.5 4 4.5 2 2.25 -710188.8402526854 537.0519472859578
2.25 2.5 4 4.5 2.25 2.5 -285852.2644255108 287.8575928064518
2.25 2.5 4 4.5 2.5 2.75 -68321.92772373339 2.207700907628202
2.25 2.5 4 4.5 2.75 3 11783.26422121398 0.5216459758619593
2.25 2.5 4 4.5 3 3.25 25792.75720402146 12.61568508411187
2.25 2.5 4 4.5 3.25 3.5 18771.39351432169 8.637244864619621
2.25 2.5 4 4.5 3.5 3.75 9017.717195296513 1.303833570448312
2.25 2.5 4 4.5 3.75 4 2170.559995678524 0.8166635147026422
2.25 2.5 4 4.5 4 4.25 948.5334621639431 0.5938029262014197
2.25 2.5 4 4.5 4.25 4.5 786.824538771978 0.4474049714890498
2.25 2.5 4 4.5 4.5 4.75 657.4536556192154 0.3424485323916997
2.25 2.5 4 4.5 4.75 5 553.0775001925131 0.2660509750222673
2.25 2.5 4 4.5 5 5.25 468.2009558333779 0.2096576606451208
2.25 2.5 4 4.5 5.25 5.5 398.6703642980112 0.1674624514304242
2.25 2.5 4 4.5 5.5 5.75 341.3166615535658 0.1354786786243949
2.25 2.5 4 4.5 5.75 6 293.7004707279348 0.1109440070340497
2.25 2.5 4 4.5 6 6.25 253.9276452591084 0.09190675731733222
2.25 2.5 4 4.5 6.25 6.5 220.5161928595421 0.07696918326311675
2.25 2.5 4 4.5 6.5 6.75 192.2973370615138 0.06511935711802153
2.25 2.5 4 4.5 6.75 7 168.3433357939957 0.05561785641967276
2.25 2.5 4 4.5 7 7.25 147.9124298188528 0.04792041228009225
2.25 2.5 4 4.5 7.25 7.5 130.4080061933233 0.04162247670598163
2.25 2.5 4 4.5 7.5 7.75 115.3470655964825 0.03642243526329025
2.25 2.5 4 4.5 7.75 8 102.3364944908684 0.03209261786759043
2.25 2.5 4 4.5 8 8.25 91.05442668729171 0.02845994825244702
2.25 2.5 4 4.5 8.25 8.5 81.23599750133135 0.02539161230244247
2.25 2.5 4 4.5 8.5 8.75 72.66220566113837 0.0227828542311812
2.25 2.5 4 4.5 8.75 9 65.15096316512492 0.02055081862441455
2.25 2.5 4 4.5 9 9.25 58.55038285686129 0.01862952510742133
2.25 2.5 4 4.5 9.25 9.5 52.73307949463603 0.01696510174758004
2.25 2.5 4 4.5 9.5 9.75 47.59194964235792 0.01551405106194892
2.25 2.5 4 4.5 9.75 10 43.03636172990839 0.01424076426325627
2.25 2.5 4 4.5 10 20 458.5914092873373 0.4016429915207027
2.25 2.5 4.5 5 0 0.25 464300.829075493 521.0754796883398
2.25 2.5 4.5 5 0.25 0.5 1317784.437910368 15.15200437830137
2.25 2.5 4.5 5 0.5 0.75 1962153.895782118 20.42290331544962
2.25 2.5 4.5 5 0.75 1 2306639.827775376 24.77655783479825
2.25 2.5 4.5 5 1 1.25 2317198.34680878 346.1190289914796
2.25 2.5 4.5 5 1.25 1.5 1950813.665436349 1434.473060099841
2.25 2.5 4.5 5 1.5 1.75 1275804.358030995 647.4212415568209
2.25 2.5 4.5 5 1.75 2 576168.6677573593 478.5540017847284
2.25 2.5 4.5 5 2 2.25 76223.04927302705 48.45389056055738
2.25 2.5 4.5 5 2.25 2.5 -161689.382888381 10.68241958105458
2.25 2.5 4.5 5 2.5 2.75 -203681.7596329952 13.77146763245968
2.25 2.5 4.5 5 2.75 3 -154116.8502127902 82.93647593732615
2.25 2.5 4.5 5 3 3.25 -89503.64460496191 32.55632874289858
2.25 2.5 4.5 5 3.25 3.5 -42574.34121310294 15.16390124098334
2.25 2.5 4.5 5 3.5 3.75 -14282.8300722108 1.230098371197368
2.25 2.5 4.5 5 3.75 4 -683.6884318378716 0.7141675084112051
2.25 2.5 4.5 5 4 4.25 776.2252723507787 0.4568383969844945
2.25 2.5 4.5 5 4.25 4.5 636.8183146300869 0.3365921308943598
2.25 2.5 4.5 5 4.5 4.75 526.2147629175298 0.2524057424927832
2.25 2.5 4.5 5 4.75 5 437.7087773656109 0.1925829698784582
2.25 2.5 4.5 5 5 5.25 366.3195520032285 0.1494656811665891
2.25 2.5 4.5 5 5.25 5.5 308.3090444240233 0.1179630210068581
2.25 2.5 4.5 5 5.5 5.75 260.8448268749295 0.09460717760606485
2.25 2.5 4.5 5 5.75 6 221.7604120482762 0.07703500192377533
2.25 2.5 4.5 5 6 6.25 189.3835207713311 0.06361351722853215
2.25 2.5 4.5 5 6.25 6.5 162.4122848038809 0.05322785644341366
2.25 2.5 4.5 5 6.5 6.75 139.8263455833995 0.04508189680817054
2.25 2.5 4.5 5 6.75 7 120.8200024246221 0.03860434062529805
2.25 2.5 4.5 5 7 7.25 104.752562944422 0.03338314848375035
2.25 2.5 4.5 5 7.25 7.5 91.1113852221672 0.02911611599890307
2.25 2.5 4.5 5 7.5 7.75 79.48315395643129 0.02558638401775681
2.25 2.5 4.5 5 7.75 8 69.53287723247925 0.02263414549894094
2.25 2.5 4.5 5 8 8.25 60.98802640091044 0.02013976901817216
2.25 2.5 4.5 5 8.25 8.5 53.62519986322319 0.018013995346152
2.25 2.5 4.5 5 8.5 8.75 47.26080457703721 0.01618786612346668
2.25 2.5 4.5 5 8.75 9 41.74292718034994 0.01460702107677037
2.25 2.5 4.5 5 9 9.25 36.94540272713591 0.0132272051214386
2.25 2.5 4.5 5 9.25 9.5 32.76297901521483 0.01201251231583456
2.25 2.5 4.5 5 9.5 9.75 29.11038313737706 0.01453147309443636
2.25 2.5 4.5 5 9.75 10 25.90750756133237 0.009968502073562036
2.25 2.5 4.5 5 10 20 228.5383317022657 0.1148986940118277
2.25 2.5 5 6 0 0.25 -2311248.093430682 1589.648270134618
2.25 2.5 5 6 0.25 0.5 -6623285.212065552 1852.591761782509
2.25 2.5 5 6 0.5 0.75 -10057696.20594477 2936.88733250651
2.25 2.5 5 6 0.75 1 -12213414.86213711 3831.450741836744
2.25 2.5 5 6 1 1.25 -12911499.25058145 3986.136152604005
2.25 2.5 5 6 1.25 1.5 -11845315.98902222 1474.629809190638
2.25 2.5 5 6 1.5 1.75 -9016139.009186724 498.6812634382138
2.25 2.5 5 6 1.75 2 -5599708.862550059 1437.94913407193
2.25 2.5 5 6 2 2.25 -2725168.048199089 1342.66440089838
